股票代码,股票名称,信号日期,收盘价,MACD评分,成交量比率,MA60距离%,评级,补充特征分,MACD满足,成交量满足,MA60满足,未来5日涨幅%,未来涨幅满足
sh.688095,福昕软件,2025-04-18,61.54,80,3.08,-7.75,A级,35,True,True,True,8.06,True
sh.688095,福昕软件,2025-04-21,65.34,80,2.47,-3.33,A级,35,True,True,True,2.54,True
sz.301487,盟固利,2025-05-22,19.62,65,2.91,0.17,A级,35,True,True,True,2.96,True
sz.301336,趣睡科技,2025-05-09,68.09,65,2.07,-5.16,B级,25,True,True,True,3.52,True
sz.002520,日发精机,2025-05-09,6.48,80,2.05,-1.51,A级,35,True,True,True,12.04,True
sz.002520,日发精机,2025-05-12,6.75,80,2.29,-1.6,B级,25,True,True,True,12.74,True
sh.600216,浙江医药,2026-01-15,14.02,65,2.14,-0.66,B级,20,True,True,True,2.57,True
sh.603125,常青科技,2025-06-24,16.35,80,2.18,-12.59,B级,25,True,True,True,18.41,True
sh.603125,常青科技,2025-06-25,16.15,80,2.21,-9.3,A级,35,True,True,True,31.89,True
sh.603125,常青科技,2025-06-26,16.04,65,2.17,-12.22,A级,35,True,True,True,32.79,True
sz.001380,华纬科技,2025-11-21,24.22,80,2.0,-4.88,A级,35,True,True,True,3.18,True
sz.301091,深城交,2025-06-04,37.11,65,2.85,-0.99,B级,25,True,True,True,4.55,True
sh.603269,海鸥股份,2025-07-22,9.93,80,2.38,-2.21,A级,45,True,True,True,7.35,True
sz.300752,隆利科技,2025-06-04,18.83,60,2.66,-0.41,A级,35,True,True,True,22.04,True
sh.688090,瑞松科技,2025-07-15,34.7,80,2.68,-9.87,B级,25,True,True,True,4.5,True
sh.688090,瑞松科技,2025-08-06,37.71,60,2.05,-0.61,A级,35,True,True,True,2.07,True
sz.301165,锐捷网络,2025-06-24,56.08,80,2.12,-12.43,B级,25,True,True,True,11.89,True
sz.301165,锐捷网络,2025-06-25,58.39,80,3.23,-4.13,B级,25,True,True,True,7.47,True
sz.301165,锐捷网络,2025-06-26,61.01,80,3.87,-3.56,B级,25,True,True,True,2.85,True
sz.301165,锐捷网络,2025-06-27,61.44,80,2.93,-2.39,C级,10,True,True,True,2.13,True
sz.001326,联域股份,2025-04-29,31.56,80,2.22,-2.03,B级,25,True,True,True,5.51,True
sz.001326,联域股份,2025-04-30,31.47,65,2.38,-0.19,C级,15,True,True,True,5.82,True
sz.300075,数字政通,2025-04-24,15.97,65,2.35,-7.61,A级,35,True,True,True,5.45,True
sz.002062,宏润建设,2025-06-24,4.56,60,2.48,-2.22,A级,35,True,True,True,7.46,True
sz.002062,宏润建设,2025-06-25,4.59,60,2.7,-2.08,A级,35,True,True,True,6.75,True
sz.002810,山东赫达,2025-05-27,11.28,65,2.0,-4.27,C级,10,True,True,True,4.17,True
sz.002810,山东赫达,2025-10-24,13.21,80,2.52,-0.6,A级,45,True,True,True,2.2,True
sh.688182,灿勤科技,2025-07-31,25.65,80,2.22,0.14,A级,30,True,True,True,13.84,True
sz.300789,唐源电气,2026-01-07,23.4,80,2.25,-0.12,C级,10,True,True,True,5.47,True
sz.300789,唐源电气,2026-01-08,23.44,65,2.11,-1.57,C级,10,True,True,True,10.92,True
sz.002563,森马服饰,2025-06-30,5.26,80,2.2,-10.01,A级,45,True,True,True,4.75,True
sz.002563,森马服饰,2025-07-01,5.18,65,2.3,-11.01,B级,20,True,True,True,6.37,True
sz.301337,亚华电子,2025-05-08,29.24,80,2.96,-1.0,A级,35,True,True,True,6.36,True
sh.603255,鼎际得,2026-01-15,30.64,65,2.65,-3.3,A级,30,True,True,True,8.03,True
sh.603255,鼎际得,2026-01-16,30.33,65,2.71,-4.45,A级,30,True,True,True,14.34,True
sz.002351,漫步者,2025-09-24,13.52,60,2.04,0.03,A级,30,True,True,True,7.62,True
sz.301085,亚康股份,2025-04-30,61.33,80,2.14,-7.14,B级,25,True,True,True,5.79,True
sz.002177,御银股份,2025-12-17,6.92,80,3.76,-2.81,A级,30,True,True,True,2.75,True
sz.002177,御银股份,2025-12-18,6.85,65,3.67,-2.8,A级,30,True,True,True,3.8,True
sz.000813,德展健康,2026-01-13,4.07,80,2.39,-0.04,A级,45,True,True,True,4.18,True
sz.000058,深赛格,2025-05-23,8.12,65,2.15,0.33,B级,20,True,True,True,3.2,True
sz.301587,中瑞股份,2025-06-12,21.62,65,3.21,0.35,A级,45,True,True,True,2.22,True
sz.301587,中瑞股份,2025-12-24,23.43,80,2.28,-0.6,B级,20,True,True,True,5.16,True
sz.002932,明德生物,2026-01-06,18.74,80,4.85,0.5,A级,30,True,True,True,2.83,True
sz.002932,明德生物,2026-01-07,18.65,65,2.17,0.04,C级,10,True,True,True,3.65,True
sz.002587,奥拓电子,2025-04-30,5.69,80,3.04,-0.04,C级,10,True,True,True,6.68,True
sz.002587,奥拓电子,2025-05-06,5.87,80,4.17,-1.66,C级,10,True,True,True,5.96,True
sz.002587,奥拓电子,2025-05-07,5.88,80,4.24,-0.88,C级,10,True,True,True,5.78,True
sz.002587,奥拓电子,2025-05-08,5.97,80,2.45,0.39,C级,10,True,True,True,4.19,True
sh.600826,兰生股份,2025-04-16,7.87,80,2.76,-0.59,A级,35,True,True,True,10.04,True
sh.688290,景业智能,2025-12-09,60.03,80,2.23,-0.85,A级,35,True,True,True,14.46,True
sz.000568,泸州老窖,2026-01-29,124.23,80,2.2,-0.65,B级,20,True,True,True,2.96,True
sz.000568,泸州老窖,2026-01-30,120.9,80,2.8,-0.06,B级,20,True,True,True,5.8,True
sz.002095,生意宝,2025-04-17,16.7,80,2.26,-7.03,B级,25,True,True,True,28.74,True
sh.603051,鹿山新材,2025-09-03,25.61,80,2.35,0.16,C级,10,True,True,True,10.0,True
sh.603051,鹿山新材,2025-09-05,24.98,80,5.64,-0.17,C级,10,True,True,True,11.61,True
sz.301327,华宝新能,2025-12-29,58.75,65,3.86,-1.82,A级,45,True,True,True,4.83,True
sz.301327,华宝新能,2025-12-30,58.75,65,4.38,-2.0,A级,35,True,True,True,4.83,True
sz.301327,华宝新能,2025-12-31,57.67,65,2.38,-2.48,C级,10,True,True,True,14.25,True
sh.605055,迎丰股份,2025-08-14,7.23,65,2.16,0.0,C级,10,True,True,True,15.08,True
sh.688281,华秦科技,2025-12-12,67.8,60,2.19,0.22,A级,30,True,True,True,3.08,True
sz.000690,宝新能源,2026-01-14,4.42,80,2.55,-0.15,A级,30,True,True,True,2.49,True
sh.603198,迎驾贡酒,2025-06-23,38.48,65,2.16,-15.17,C级,0,True,True,True,5.15,True
sh.603198,迎驾贡酒,2025-06-24,38.95,65,2.36,-15.07,B级,20,True,True,True,3.88,True
sh.600872,中炬高新,2025-06-16,18.9,65,2.93,-3.44,A级,30,True,True,True,2.28,True
sz.002681,奋达科技,2025-11-20,7.01,80,2.36,-0.31,A级,30,True,True,True,6.99,True
sh.603060,国检集团,2025-06-20,6.48,60,2.37,0.37,A级,30,True,True,True,3.09,True
sh.603060,国检集团,2026-01-13,6.28,65,2.1,0.5,A级,45,True,True,True,5.89,True
sh.603060,国检集团,2026-01-14,6.3,65,2.12,-0.09,A级,45,True,True,True,5.56,True
sh.603922,金鸿顺,2025-05-21,18.04,80,2.34,-14.62,A级,35,True,True,True,8.2,True
sh.603922,金鸿顺,2025-05-22,17.65,65,2.52,-16.73,B级,25,True,True,True,10.59,True
sz.002466,天齐锂业,2025-04-28,28.12,65,2.1,-7.7,B级,20,True,True,True,5.26,True
sh.603712,七一二,2025-11-14,20.79,80,2.12,-1.85,A级,30,True,True,True,2.36,True
sz.000526,学大教育,2025-12-12,37.37,65,2.33,-9.21,C级,10,True,True,True,5.11,True
sh.603399,永杉锂业,2025-04-28,8.67,65,3.15,-0.58,B级,20,True,True,True,2.54,True
sh.603399,永杉锂业,2025-04-29,8.65,65,3.04,-3.24,C级,10,True,True,True,2.77,True
sz.001299,美能能源,2025-06-17,11.58,65,2.48,-3.78,A级,35,True,True,True,5.27,True
sz.000677,恒天海龙,2025-12-24,4.53,65,2.01,-2.25,B级,20,True,True,True,3.53,True
sz.000677,恒天海龙,2025-12-26,4.54,80,3.53,0.02,B级,20,True,True,True,3.3,True
sh.688326,经纬恒润,2025-12-17,98.1,80,3.18,-6.38,A级,60,True,True,True,26.28,True
sh.688326,经纬恒润,2025-12-18,98.2,80,3.91,-3.81,A级,35,True,True,True,26.15,True
sz.002276,万马股份,2026-01-05,16.79,65,2.21,0.32,B级,20,True,True,True,2.68,True
sh.600491,龙元建设,2026-01-06,2.94,60,2.61,-4.55,A级,35,True,True,True,7.82,True
sh.600491,龙元建设,2026-01-07,2.93,80,2.85,-5.25,A级,35,True,True,True,8.19,True
sh.600491,龙元建设,2026-01-13,3.03,65,2.31,0.41,B级,20,True,True,True,4.29,True
sh.603535,嘉诚国际,2025-04-22,10.33,80,2.22,-13.71,B级,25,True,True,True,9.97,True
sz.300142,沃森生物,2025-11-03,12.13,80,2.49,-0.62,A级,30,True,True,True,3.79,True
sz.000721,西安饮食,2025-11-28,9.22,60,2.63,0.11,A级,35,True,True,True,8.57,True
sh.605287,德才股份,2025-04-22,12.46,80,3.9,-0.02,C级,10,True,True,True,3.21,True
sz.301199,迈赫股份,2025-12-26,23.01,80,2.59,-0.76,B级,20,True,True,True,3.35,True
sz.301199,迈赫股份,2025-12-29,22.97,80,2.92,-2.75,B级,20,True,True,True,3.53,True
sz.301199,迈赫股份,2025-12-30,23.55,80,2.29,0.2,B级,20,True,True,True,7.73,True
sz.002181,粤传媒,2026-01-06,9.04,80,2.0,-1.27,A级,35,True,True,True,29.2,True
sz.001258,立新能源,2025-09-23,7.06,60,2.01,-0.3,A级,30,True,True,True,7.65,True
sh.603520,司太立,2025-11-10,11.11,60,2.35,-1.02,A级,30,True,True,True,14.13,True
sz.301397,溯联股份,2025-07-31,30.7,80,2.18,-5.5,C级,10,True,True,True,26.12,True
sz.301397,溯联股份,2025-08-01,31.23,80,2.7,-3.74,C级,10,True,True,True,32.5,True
sz.301397,溯联股份,2025-08-04,31.2,80,2.61,-5.43,C级,10,True,True,True,40.96,True
sz.301397,溯联股份,2025-08-05,31.81,80,2.01,-1.55,C级,10,True,True,True,38.26,True
sz.301397,溯联股份,2025-11-28,33.01,80,2.08,-12.55,A级,35,True,True,True,7.72,True
sh.601718,际华集团,2026-01-09,3.53,80,2.01,-0.13,A级,30,True,True,True,2.27,True
sh.600678,四川金顶,2025-04-25,6.9,65,2.11,-2.82,B级,20,True,True,True,21.74,True
sz.301121,紫建电子,2025-06-06,36.27,80,2.03,-24.09,A级,35,True,True,True,6.2,True
sz.301121,紫建电子,2025-06-18,42.16,80,2.22,-5.34,B级,25,True,True,True,15.63,True
sz.301121,紫建电子,2025-06-19,40.5,65,2.65,-2.34,A级,35,True,True,True,20.37,True
sz.301121,紫建电子,2025-06-20,41.11,65,2.59,-3.73,B级,25,True,True,True,18.58,True
sz.301121,紫建电子,2025-06-23,43.12,65,2.48,-2.7,B级,25,True,True,True,13.06,True
sz.301121,紫建电子,2025-06-24,42.79,65,2.37,-1.57,B级,25,True,True,True,13.93,True
sz.000650,仁和药业,2026-01-09,6.05,65,2.37,0.44,C级,10,True,True,True,5.95,True
sz.002426,胜利精密,2025-06-16,2.85,65,2.67,-0.36,B级,25,True,True,True,10.53,True
sz.002637,赞宇科技,2026-01-13,10.33,65,2.18,-3.54,A级,30,True,True,True,17.33,True
sh.601800,中国交建,2026-01-13,8.55,60,2.11,-0.29,A级,45,True,True,True,3.74,True
sz.002369,卓翼科技,2025-11-17,9.35,80,2.37,-1.36,A级,45,True,True,True,12.3,True
sz.002369,卓翼科技,2025-11-18,9.18,80,2.76,-1.95,A级,45,True,True,True,14.38,True
sz.002457,青龙管业,2026-01-06,10.99,80,2.14,-1.83,A级,30,True,True,True,8.37,True
sz.002457,青龙管业,2026-01-07,11.19,80,2.04,0.48,A级,35,True,True,True,6.43,True
sz.002457,青龙管业,2026-01-12,11.23,65,3.51,0.26,B级,20,True,True,True,2.85,True
sz.002488,金固股份,2025-12-09,8.54,60,2.97,-16.27,B级,25,True,True,True,3.98,True
sz.002488,金固股份,2025-12-10,8.35,80,2.58,-15.5,B级,25,True,True,True,6.35,True
sz.002488,金固股份,2025-12-11,8.36,80,2.65,-14.14,C级,15,True,True,True,4.78,True
sz.300599,雄塑科技,2025-04-17,6.7,80,3.64,-0.74,B级,20,True,True,True,11.34,True
sh.603598,引力传媒,2025-10-27,16.33,65,2.09,-2.82,A级,30,True,True,True,5.33,True
sz.000025,特力A,2026-01-30,18.01,65,2.07,0.37,C级,10,True,True,True,6.55,True
sh.603207,小方制药,2026-01-15,29.95,65,2.28,0.4,B级,20,True,True,True,3.11,True
sh.600746,江苏索普,2025-12-30,7.02,80,2.03,-0.95,A级,30,True,True,True,2.71,True
sz.002218,拓日新能,2025-05-14,3.2,65,2.39,-2.32,A级,30,True,True,True,8.44,True
sz.002218,拓日新能,2025-05-15,3.15,65,2.05,-2.78,B级,20,True,True,True,10.16,True
sz.301206,三元生物,2026-01-14,27.16,65,2.17,-0.07,A级,35,True,True,True,2.1,True
sz.301529,福赛科技,2025-11-26,65.85,60,2.24,-8.7,A级,35,True,True,True,12.88,True
sz.301529,福赛科技,2025-11-27,67.77,60,3.09,-5.29,A级,35,True,True,True,9.68,True
sz.301529,福赛科技,2025-11-28,70.72,80,2.87,-2.0,A级,35,True,True,True,21.39,True
sz.301030,仕净科技,2025-12-26,12.15,60,2.72,-10.51,B级,25,True,True,True,2.96,True
sz.002702,海欣食品,2025-04-25,3.93,65,2.12,-1.32,C级,10,True,True,True,8.14,True
sz.300592,华凯易佰,2025-04-15,12.7,80,2.41,0.07,A级,35,True,True,True,3.78,True
sz.300592,华凯易佰,2025-04-17,12.63,80,2.87,-1.75,B级,20,True,True,True,4.35,True
sz.002953,日丰股份,2026-01-12,12.21,80,2.18,0.26,A级,30,True,True,True,18.26,True
sz.002953,日丰股份,2026-01-13,12.01,65,2.13,-0.25,A级,30,True,True,True,20.23,True
sh.600546,山煤国际,2025-05-22,9.8,80,2.18,-2.59,B级,20,True,True,True,3.57,True
sh.601360,三六零,2025-07-14,10.08,65,2.09,0.28,A级,30,True,True,True,13.79,True
sz.300680,隆盛科技,2025-07-18,39.31,80,2.0,0.4,B级,20,True,True,True,3.43,True
sz.300453,三鑫医疗,2025-10-31,9.37,80,2.12,-0.73,A级,45,True,True,True,7.15,True
sz.000062,深圳华强,2026-01-13,25.14,65,2.32,0.09,A级,30,True,True,True,3.74,True
sz.000062,深圳华强,2026-01-14,25.34,65,2.39,-0.92,A级,30,True,True,True,3.0,True
sh.600315,上海家化,2025-07-29,22.24,65,2.47,-1.67,C级,10,True,True,True,2.65,True
sh.688520,神州细胞,2026-01-07,47.78,80,2.16,0.45,C级,10,True,True,True,7.16,True
sh.603926,铁流股份,2025-12-12,15.99,65,2.14,0.05,C级,10,True,True,True,2.0,True
sh.603099,长白山,2026-01-16,47.0,65,2.29,0.37,A级,35,True,True,True,5.11,True
sz.002967,广电计量,2025-06-20,16.67,65,2.04,-6.43,A级,30,True,True,True,4.98,True
sz.002967,广电计量,2025-06-23,17.2,65,2.02,-5.32,A级,45,True,True,True,3.49,True
sh.600184,光电股份,2025-11-24,18.2,80,2.11,0.48,A级,35,True,True,True,3.3,True
sz.300581,晨曦航空,2025-10-14,17.6,80,2.14,-9.64,A级,35,True,True,True,3.86,True
sz.300581,晨曦航空,2025-11-18,16.62,60,2.61,-1.82,A级,35,True,True,True,26.35,True
sz.001255,博菲电气,2025-04-25,28.17,80,2.76,0.21,C级,10,True,True,True,4.12,True
sz.001255,博菲电气,2025-04-29,27.0,80,5.97,-2.99,B级,20,True,True,True,8.85,True
sz.001255,博菲电气,2025-04-30,26.6,65,3.78,-1.55,C级,10,True,True,True,10.49,True
sh.603111,康尼机电,2026-01-13,7.03,65,2.04,-0.67,A级,45,True,True,True,3.41,True
sh.603111,康尼机电,2026-01-14,6.99,65,2.06,-1.18,B级,20,True,True,True,5.87,True
sz.002392,北京利尔,2026-01-06,7.87,60,2.09,-0.32,A级,60,True,True,True,14.74,True
sz.300872,天阳科技,2025-12-17,19.23,60,3.33,-7.93,B级,20,True,True,True,3.43,True
sz.300872,天阳科技,2025-12-18,18.86,65,2.89,-7.75,C级,10,True,True,True,7.1,True
sz.300872,天阳科技,2025-12-19,19.12,65,2.1,-7.27,B级,25,True,True,True,5.65,True
sh.605377,华旺科技,2025-12-23,8.46,80,2.57,-0.35,B级,20,True,True,True,6.15,True
sh.605377,华旺科技,2025-12-24,8.41,80,2.87,-2.29,B级,20,True,True,True,6.78,True
sz.300951,博硕科技,2025-12-04,34.29,65,3.28,-4.97,B级,25,True,True,True,3.09,True
sh.601199,江南水务,2025-10-30,5.79,80,2.18,0.34,A级,30,True,True,True,8.29,True
sh.601199,江南水务,2025-10-31,5.8,65,2.24,-0.61,A级,30,True,True,True,8.1,True
sz.002658,雪迪龙,2025-09-26,7.97,60,2.73,-0.24,A级,30,True,True,True,4.14,True
sh.688298,东方生物,2025-06-03,25.06,60,2.1,-0.64,A级,35,True,True,True,9.14,True
sh.688298,东方生物,2025-06-04,24.97,80,2.06,-1.68,A级,35,True,True,True,9.65,True
sh.688298,东方生物,2025-11-04,26.23,60,3.08,-2.1,A级,30,True,True,True,4.42,True
sz.000639,西王食品,2025-04-18,2.94,65,2.75,-0.02,C级,10,True,True,True,20.75,True
sh.600373,中文传媒,2025-04-09,11.33,60,2.4,-0.65,A级,45,True,True,True,5.3,True
sh.600373,中文传媒,2025-04-10,11.28,60,2.03,-0.3,A级,45,True,True,True,5.76,True
sz.300322,硕贝德,2025-04-24,13.48,65,2.51,0.01,C级,10,True,True,True,11.2,True
sz.002481,双塔食品,2025-04-09,5.16,60,2.42,0.43,A级,50,True,True,True,12.02,True
sh.600339,中油工程,2026-01-07,3.35,65,2.13,-2.73,B级,20,True,True,True,8.36,True
sz.000510,新金路,2025-08-08,5.11,80,3.37,-0.11,A级,35,True,True,True,3.72,True
sz.000510,新金路,2025-08-11,5.17,80,4.06,-0.23,A级,35,True,True,True,2.71,True
sz.000510,新金路,2025-08-12,5.19,80,2.35,-0.1,C级,10,True,True,True,3.85,True
sh.688596,正帆科技,2025-07-02,35.27,80,2.41,-0.04,B级,20,True,True,True,8.79,True
sh.688596,正帆科技,2025-07-03,35.31,80,2.43,-0.12,C级,10,True,True,True,8.67,True
sh.600658,电子城,2025-05-08,4.2,65,2.76,-0.1,A级,35,True,True,True,2.38,True
sh.600658,电子城,2025-12-11,5.5,65,2.45,-1.1,A级,35,True,True,True,3.27,True
sh.600879,航天电子,2025-05-08,8.98,60,2.64,-0.97,A级,30,True,True,True,11.69,True
sh.600879,航天电子,2025-05-09,8.79,80,2.76,-0.84,A级,30,True,True,True,14.11,True
sz.002593,日上集团,2025-05-13,5.02,65,2.57,-0.56,B级,25,True,True,True,2.19,True
sz.301239,普瑞眼科,2026-01-05,32.65,80,2.51,-4.5,B级,20,True,True,True,4.17,True
sz.301239,普瑞眼科,2026-01-06,32.82,80,2.8,-5.03,B级,20,True,True,True,6.95,True
sz.301333,诺思格,2025-05-23,48.49,80,2.33,0.47,A级,45,True,True,True,4.25,True
sz.301333,诺思格,2025-05-26,47.17,80,2.27,-0.86,A级,35,True,True,True,10.6,True
sz.301333,诺思格,2025-05-27,47.61,80,2.24,-2.09,A级,35,True,True,True,11.28,True
sz.002880,卫光生物,2025-10-27,27.2,65,2.29,-2.88,A级,30,True,True,True,4.04,True
sz.300441,鲍斯股份,2026-01-12,7.84,80,2.5,0.43,A级,45,True,True,True,2.81,True
sz.301601,惠通科技,2025-06-19,33.86,65,2.27,-0.55,B级,25,True,True,True,4.93,True
sz.301601,惠通科技,2026-01-23,29.62,65,2.53,0.37,B级,20,True,True,True,2.13,True
sz.002180,纳思达,2025-12-16,18.75,60,2.17,-8.59,A级,30,True,True,True,5.49,True
sz.301387,光大同创,2025-11-19,38.64,60,2.21,-3.32,B级,20,True,True,True,4.74,True
sz.301387,光大同创,2025-11-20,39.5,80,2.24,-2.63,B级,20,True,True,True,6.99,True
sz.301387,光大同创,2025-11-21,38.11,65,2.19,-0.87,C级,10,True,True,True,11.99,True
sh.603052,可川科技,2025-08-01,30.29,65,3.38,-6.04,B级,25,True,True,True,8.72,True
sh.603052,可川科技,2025-08-04,30.0,80,5.95,-6.19,B级,25,True,True,True,12.23,True
sh.603052,可川科技,2025-08-07,31.28,65,3.57,-0.02,B级,25,True,True,True,7.64,True
sz.002054,德美化工,2026-01-09,7.78,80,2.02,0.4,A级,30,True,True,True,20.05,True
sz.301252,同星科技,2025-04-24,33.79,80,2.44,-6.38,A级,35,True,True,True,3.88,True
sz.301252,同星科技,2025-04-25,33.4,80,2.4,-7.99,B级,25,True,True,True,6.26,True
sz.301252,同星科技,2025-07-08,25.71,65,2.02,-9.48,C级,10,True,True,True,9.26,True
sz.301252,同星科技,2025-07-15,27.12,80,2.21,-2.88,B级,25,True,True,True,2.51,True
sz.301252,同星科技,2025-07-16,27.12,80,2.54,-1.9,A级,40,True,True,True,2.51,True
sz.301252,同星科技,2025-12-05,27.53,60,2.09,-0.22,A级,45,True,True,True,13.29,True
sz.300516,久之洋,2025-10-23,38.48,60,2.71,-0.4,A级,30,True,True,True,5.38,True
sz.300645,正元智慧,2025-04-21,14.05,80,2.45,-7.84,A级,35,True,True,True,2.99,True
sz.300645,正元智慧,2025-04-22,14.17,80,2.28,-6.96,A级,35,True,True,True,2.05,True
sh.601019,山东出版,2025-04-30,9.82,60,2.62,-1.02,A级,35,True,True,True,5.4,True
sh.688099,晶晨股份,2025-11-19,89.03,60,2.47,-0.16,A级,35,True,True,True,11.38,True
sh.688099,晶晨股份,2025-11-20,88.76,60,2.84,-0.92,A级,35,True,True,True,11.72,True
sz.000031,大悦城,2026-01-14,2.94,80,2.09,-3.39,A级,45,True,True,True,12.93,True
sz.000031,大悦城,2026-01-15,2.97,80,2.52,-0.88,A级,45,True,True,True,18.52,True
sh.600748,上实发展,2026-01-05,5.79,80,2.55,-0.7,A级,35,True,True,True,17.44,True
sh.600748,上实发展,2026-01-06,5.65,80,3.47,-2.71,A级,35,True,True,True,20.35,True
sh.600748,上实发展,2026-01-08,5.95,80,2.64,-0.82,B级,25,True,True,True,14.29,True
sz.300189,神农种业,2025-10-15,4.64,80,2.84,-1.64,B级,20,True,True,True,6.03,True
sz.300189,神农种业,2025-10-16,4.69,80,2.1,0.39,B级,20,True,True,True,4.9,True
sh.600503,华丽家族,2025-04-25,2.47,65,2.27,-1.94,B级,25,True,True,True,23.48,True
sh.600503,华丽家族,2025-04-28,2.54,65,3.0,-0.47,B级,25,True,True,True,20.08,True
sh.600503,华丽家族,2025-04-29,2.52,65,2.16,-2.43,C级,10,True,True,True,21.03,True
sh.603590,康辰药业,2026-01-14,43.01,65,2.2,-0.34,C级,10,True,True,True,4.09,True
sh.688776,国光电气,2025-09-09,86.93,60,2.08,-4.38,A级,35,True,True,True,5.26,True
sh.688776,国光电气,2025-09-10,85.79,60,2.02,-5.48,A级,35,True,True,True,6.66,True
sz.001332,锡装股份,2026-01-05,55.61,80,2.79,-1.16,A级,35,True,True,True,16.27,True
sh.601869,长飞光纤,2025-05-06,34.55,80,2.06,0.36,A级,35,True,True,True,7.7,True
sh.605098,行动教育,2025-07-29,35.64,65,2.54,-0.24,B级,20,True,True,True,3.62,True
sz.301127,武汉天源,2025-08-20,15.37,60,2.19,-1.43,A级,30,True,True,True,3.45,True
sh.688312,燕麦科技,2025-05-15,24.86,65,3.27,-4.69,C级,10,True,True,True,5.63,True
sh.688312,燕麦科技,2025-05-16,25.29,65,2.14,-4.3,B级,25,True,True,True,3.84,True
sh.600520,三佳科技,2025-06-23,28.5,60,3.03,-0.99,A级,35,True,True,True,4.42,True
sh.600520,三佳科技,2025-06-24,28.81,60,3.43,-0.15,A级,35,True,True,True,4.06,True
sh.600520,三佳科技,2026-01-06,25.38,60,2.58,-2.51,A级,45,True,True,True,4.77,True
sh.600520,三佳科技,2026-01-07,25.28,60,2.75,-2.54,A级,30,True,True,True,5.18,True
sh.600520,三佳科技,2026-01-08,25.67,80,2.02,-2.18,A级,30,True,True,True,12.35,True
sh.600817,宇通重工,2025-12-23,11.13,80,2.03,-1.17,A级,30,True,True,True,3.32,True
sh.600817,宇通重工,2025-12-24,11.24,80,2.21,-0.32,A级,30,True,True,True,2.31,True
sh.600609,金杯汽车,2025-08-21,5.16,60,2.35,0.11,A级,30,True,True,True,4.84,True
sh.600609,金杯汽车,2025-11-04,4.85,60,2.01,0.2,A级,30,True,True,True,3.51,True
sh.600861,北京人力,2025-07-14,19.95,65,2.86,-0.08,A级,30,True,True,True,2.76,True
sz.001317,三羊马,2025-12-12,42.97,80,2.21,-0.64,A级,35,True,True,True,46.43,True
sz.300187,永清环保,2025-06-03,4.9,65,2.11,-0.47,B级,20,True,True,True,3.06,True
sz.002229,鸿博股份,2025-12-03,16.47,80,2.72,-1.5,B级,20,True,True,True,12.81,True
sz.001259,利仁科技,2025-04-18,22.04,65,4.12,0.42,B级,20,True,True,True,2.99,True
sz.001259,利仁科技,2025-04-21,22.04,65,2.59,-1.0,C级,10,True,True,True,2.99,True
sh.603400,华之杰,2025-11-17,58.39,60,2.16,-4.55,A级,45,True,True,True,3.78,True
sh.603400,华之杰,2026-01-06,54.52,80,2.18,-0.0,A级,30,True,True,True,6.14,True
sh.603400,华之杰,2026-01-07,54.21,65,2.36,-0.71,A级,30,True,True,True,6.99,True
sh.603629,利通电子,2025-05-07,24.71,80,2.09,-3.09,A级,35,True,True,True,3.93,True
sh.688458,美芯晟,2025-12-04,39.18,65,3.62,-5.18,B级,25,True,True,True,2.81,True
sz.300113,顺网科技,2026-01-05,20.83,80,2.25,-0.96,B级,25,True,True,True,18.39,True
sz.300113,顺网科技,2026-01-06,20.9,80,2.28,-0.53,B级,25,True,True,True,20.67,True
sz.301498,乖宝宠物,2025-12-12,69.23,80,2.01,-10.82,A级,45,True,True,True,2.85,True
sz.002878,元隆雅图,2025-04-16,13.51,60,2.14,-12.85,B级,25,True,True,True,6.59,True
sz.002878,元隆雅图,2025-04-17,13.61,80,2.2,-11.45,B级,25,True,True,True,2.57,True
sz.002878,元隆雅图,2025-11-04,18.79,80,2.03,-0.12,A级,30,True,True,True,2.13,True
sz.002651,利君股份,2025-04-18,6.21,80,2.61,-4.82,C级,10,True,True,True,13.37,True
sz.002651,利君股份,2025-04-24,6.74,80,2.16,-0.41,C级,10,True,True,True,2.23,True
sz.001277,速达股份,2025-11-07,39.82,65,2.05,-4.07,A级,30,True,True,True,22.65,True
sz.002405,四维图新,2025-05-30,8.51,60,2.32,0.09,A级,30,True,True,True,3.29,True
sz.002405,四维图新,2025-12-17,8.64,60,2.96,-1.86,A级,30,True,True,True,8.22,True
sz.002405,四维图新,2025-12-18,8.77,60,3.89,0.3,A级,30,True,True,True,6.61,True
sz.002471,中超控股,2025-08-13,4.93,65,2.77,0.07,B级,25,True,True,True,2.84,True
sh.603722,阿科力,2026-01-06,39.4,65,3.26,0.4,C级,10,True,True,True,12.64,True
sh.603257,中国瑞林,2025-12-31,59.3,80,2.4,-2.25,A级,45,True,True,True,5.5,True
sh.603257,中国瑞林,2026-01-05,59.74,80,2.04,-4.01,A级,45,True,True,True,4.72,True
sz.000892,欢瑞世纪,2025-05-06,3.66,60,2.61,-1.17,A级,40,True,True,True,2.19,True
sz.000892,欢瑞世纪,2025-05-07,3.66,80,3.06,0.29,A级,35,True,True,True,2.19,True
sh.688129,东来技术,2026-01-07,20.53,65,2.09,0.11,B级,20,True,True,True,5.36,True
sh.688577,浙海德曼,2025-06-27,47.25,80,2.39,-13.95,A级,35,True,True,True,3.64,True
